speech_id,transcript_id,date,year,month,speaker,party,concept_slug,concept,concept_category,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,beme_score,beme_label
term_24_speech_025197,21330,2012-11-09,2012,11,Özgür Özel,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_025200,21330,2012-11-09,2012,11,Seyfettin Yılmaz,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,4,0,3,5.05,-0.75,negative
term_24_speech_025200,21330,2012-11-09,2012,11,Seyfettin Yılmaz,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025206,21330,2012-11-09,2012,11,Mustafa Kalaycı,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_025209,21330,2012-11-09,2012,11,Oktay Vural,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025215,21330,2012-11-09,2012,11,Oktay Vural,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_025228,21331,2012-11-10,2012,11,Yusuf Halaçoğlu,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,2,0,1.7,0.6667,positive
term_24_speech_025228,21331,2012-11-10,2012,11,Yusuf Halaçoğlu,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_025229,21331,2012-11-10,2012,11,Nurdan Şanlı,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,2,0,2.7,0.6667,positive
term_24_speech_025229,21331,2012-11-10,2012,11,Nurdan Şanlı,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025230,21331,2012-11-10,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_025230,21331,2012-11-10,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_025230,21331,2012-11-10,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,2,0,2.7,0.6667,positive
term_24_speech_025232,21332,2012-11-11,2012,11,Veysel Eroğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025233,21332,2012-11-11,2012,11,Veysel Eroğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_24_speech_025236,21332,2012-11-11,2012,11,Akif Hamzaçebi,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_025236,21332,2012-11-11,2012,11,Akif Hamzaçebi,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025242,21332,2012-11-11,2012,11,Oktay Vural,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,3,0,3.05,0.75,positive
term_24_speech_025254,21332,2012-11-11,2012,11,Ali Rıza Öztürk,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,5,0,0,5.0,0.0,mixed
term_24_speech_025259,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025262,21332,2012-11-11,2012,11,Mehmet Kasım Gülpınar,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025263,21332,2012-11-11,2012,11,Mehmet Kasım Gülpınar,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025267,21332,2012-11-11,2012,11,Birgül Ayman Güler,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_025268,21332,2012-11-11,2012,11,Birgül Ayman Güler,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025269,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,20,9,6,25.25,0.1875,mixed
term_24_speech_025269,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,6,0,8,8.8,-0.8889,negative
term_24_speech_025269,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,4,1,1,4.7,0.0,mixed
term_24_speech_025298,21332,2012-11-11,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025298,21332,2012-11-11,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025309,21332,2012-11-11,2012,11,Tufan Köse,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025316,21332,2012-11-11,2012,11,Dilek Akagün Yılmaz,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,4,0,1,4.35,-0.5,negative
term_24_speech_025316,21332,2012-11-11,2012,11,Dilek Akagün Yılmaz,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025323,21332,2012-11-11,2012,11,Kamer Genç,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025333,21332,2012-11-11,2012,11,Ali Rıza Öztürk,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025334,21332,2012-11-11,2012,11,Ali Rıza Öztürk,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025337,21332,2012-11-11,2012,11,Ali Rıza Öztürk,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025342,21332,2012-11-11,2012,11,Gökcen Özdoğan Enç,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025345,21332,2012-11-11,2012,11,Sadık Badak,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025349,21332,2012-11-11,2012,11,Sadık Badak,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_24_speech_025352,21332,2012-11-11,2012,11,Ömer Süha Aldan,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_025352,21332,2012-11-11,2012,11,Ömer Süha Aldan,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,3,2,0,3.7,0.6667,positive
term_24_speech_025367,21332,2012-11-11,2012,11,Ali Öz,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,3,0,2,3.7,-0.6667,negative
term_24_speech_025367,21332,2012-11-11,2012,11,Ali Öz,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025369,21332,2012-11-11,2012,11,Volkan Canalioğlu,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025369,21332,2012-11-11,2012,11,Volkan Canalioğlu,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025376,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025376,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_025376,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,2,1.7,-0.6667,negative
term_24_speech_025377,21332,2012-11-11,2012,11,Dilek Akagün Yılmaz,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_025379,21332,2012-11-11,2012,11,Akif Hamzaçebi,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_025387,21332,2012-11-11,2012,11,Ahmet Duran Bulut,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,0,1,2.35,-0.5,negative
term_24_speech_025388,21332,2012-11-11,2012,11,Alim Işık,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,1,1,1.7,0.0,mixed
term_24_speech_025390,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025390,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025390,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,0,2,2.7,-0.6667,negative
term_24_speech_025390,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,29,11,25,41.6,-0.3784,negative
term_24_speech_025390,21332,2012-11-11,2012,11,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,1,0,2,1.7,-0.6667,negative
term_24_speech_025391,21332,2012-11-11,2012,11,Süleyman Nevzat Korkmaz,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025391,21332,2012-11-11,2012,11,Süleyman Nevzat Korkmaz,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,2,0,1,2.35,-0.5,negative
term_24_speech_025393,21332,2012-11-11,2012,11,Akif Hamzaçebi,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025395,21332,2012-11-11,2012,11,Akif Hamzaçebi,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,3,0,1,3.35,-0.5,negative
term_24_speech_025398,21332,2012-11-11,2012,11,Akif Hamzaçebi,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,3,1,0,3.35,0.5,positive
term_24_speech_025401,21332,2012-11-11,2012,11,Ali Rıza Öztürk,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,4,0,1,4.35,-0.5,negative
term_24_speech_025409,21332,2012-11-11,2012,11,Birgül Ayman Güler,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,5,0,1,5.35,-0.5,negative
term_24_speech_025410,21332,2012-11-11,2012,11,Süleyman Nevzat Korkmaz,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_025414,21332,2012-11-11,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025414,21332,2012-11-11,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,5,4,0,6.4,0.8,positive
term_24_speech_025414,21332,2012-11-11,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025421,21334,2012-11-13,2012,11,Engin Altay,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025421,21334,2012-11-13,2012,11,Engin Altay,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,4,0,0,4.0,0.0,mixed
term_24_speech_025422,21334,2012-11-13,2012,11,Vahap Seçer,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_025422,21334,2012-11-13,2012,11,Vahap Seçer,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,3,2,0,3.7,0.6667,positive
term_24_speech_025422,21334,2012-11-13,2012,11,Vahap Seçer,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,1,1,2.7,0.0,mixed
term_24_speech_025423,21334,2012-11-13,2012,11,Nazmi Gür,Bağımsız,democracy,Demokrasi,democratic_reform,2,0,2,2.7,-0.6667,negative
term_24_speech_025423,21334,2012-11-13,2012,11,Nazmi Gür,Bağımsız,reform,Reform,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_025423,21334,2012-11-13,2012,11,Nazmi Gür,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025423,21334,2012-11-13,2012,11,Nazmi Gür,Bağımsız,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025423,21334,2012-11-13,2012,11,Nazmi Gür,Bağımsız,economy,Ekonomi,macro_economy,9,10,1,12.85,0.75,positive
term_24_speech_025423,21334,2012-11-13,2012,11,Nazmi Gür,Bağımsız,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025426,21334,2012-11-13,2012,11,Mehmet Erdoğan,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,3,0,1,3.35,-0.5,negative
term_24_speech_025447,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_025449,21334,2012-11-13,2012,11,Alim Işık,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025469,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_025473,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_025474,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025477,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,1,2,0,1.7,0.6667,positive
term_24_speech_025478,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,2,2,0,2.7,0.6667,positive
term_24_speech_025480,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_025481,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_025485,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_025488,21334,2012-11-13,2012,11,Mehdi Eker,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_025513,21334,2012-11-13,2012,11,Aytun Çıray,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,3,0,0,3.0,0.0,mixed
term_24_speech_025513,21334,2012-11-13,2012,11,Aytun Çıray,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_025513,21334,2012-11-13,2012,11,Aytun Çıray,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,5,0,0,5.0,0.0,mixed
term_24_speech_025513,21334,2012-11-13,2012,11,Aytun Çıray,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,1,0,1.35,0.5,positive
term_24_speech_025513,21334,2012-11-13,2012,11,Aytun Çıray,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,7,1,1,7.7,0.0,mixed
term_24_speech_025513,21334,2012-11-13,2012,11,Aytun Çıray,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,10,0,2,10.7,-0.6667,negative
term_24_speech_025517,21334,2012-11-13,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,11,12,10,18.7,0.087,mixed
term_24_speech_025517,21334,2012-11-13,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,4,4,4.8,0.0,mixed
term_24_speech_025517,21334,2012-11-13,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,5,9,8,10.95,0.0556,mixed
term_24_speech_025517,21334,2012-11-13,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,32,12,31,47.05,-0.4318,negative
term_24_speech_025517,21334,2012-11-13,2012,11,İdris Şahin,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025518,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,2,2.7,-0.6667,negative
term_24_speech_025540,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025541,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025552,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,3,4.05,-0.75,negative
term_24_speech_025555,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025556,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025559,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,1,1,1.7,0.0,mixed
term_24_speech_025560,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025561,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,2,2,0,2.7,0.6667,positive
term_24_speech_025561,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,2,3.7,-0.6667,negative
term_24_speech_025562,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025562,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025562,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_025563,21334,2012-11-13,2012,11,Bülent Arınç,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_025564,21334,2012-11-13,2012,11,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_025565,21334,2012-11-13,2012,11,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025566,21334,2012-11-13,2012,11,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025567,21334,2012-11-13,2012,11,Sadir Durmaz,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,2,2.7,-0.6667,negative
term_24_speech_025571,21334,2012-11-13,2012,11,Muharrem İnce,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025580,21335,2012-11-14,2012,11,Ertuğrul Kürkcü,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025580,21335,2012-11-14,2012,11,Ertuğrul Kürkcü,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,1,2.35,-0.5,negative
term_24_speech_025580,21335,2012-11-14,2012,11,Ertuğrul Kürkcü,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,5,1,0,5.35,0.5,positive
term_24_speech_025582,21335,2012-11-14,2012,11,Zeyid Aslan,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_025586,21335,2012-11-14,2012,11,Veysel Eroğlu,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025589,21335,2012-11-14,2012,11,Veysel Eroğlu,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_025589,21335,2012-11-14,2012,11,Veysel Eroğlu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_025622,21335,2012-11-14,2012,11,Veysel Eroğlu,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_025640,21335,2012-11-14,2012,11,Zühal Topcu,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,2,1.7,-0.6667,negative
term_24_speech_025640,21335,2012-11-14,2012,11,Zühal Topcu,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025640,21335,2012-11-14,2012,11,Zühal Topcu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,4,3,3,6.1,0.0,mixed
term_24_speech_025641,21335,2012-11-14,2012,11,Muharrem İnce,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_025641,21335,2012-11-14,2012,11,Muharrem İnce,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,2,1.7,-0.6667,negative
term_24_speech_025643,21335,2012-11-14,2012,11,Ömer Dinçer,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025643,21335,2012-11-14,2012,11,Ömer Dinçer,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,10,0,0,10.0,0.0,mixed
term_24_speech_025643,21335,2012-11-14,2012,11,Ömer Dinçer,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025643,21335,2012-11-14,2012,11,Ömer Dinçer,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_025643,21335,2012-11-14,2012,11,Ömer Dinçer,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,2,2,0,2.7,0.6667,positive
term_24_speech_025644,21335,2012-11-14,2012,11,Hüsamettin Zenderlioğlu,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,4,1,3,5.4,-0.4,negative
term_24_speech_025644,21335,2012-11-14,2012,11,Hüsamettin Zenderlioğlu,Halkların Demokratik Partisi,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_025644,21335,2012-11-14,2012,11,Hüsamettin Zenderlioğlu,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
