candidate_id,manual_label,manual_notes,window_text,source_party,target_party,date,year,speaker,heuristic_positive_hits,heuristic_negative_hits,heuristic_score,heuristic_label,heuristic_label_binary,ann_kisi1,ann_kisi2,ann_kisi3,ann_kisi4,ann_kisi5,final_label,is_human_verified
cand_07109,,,meleriyle ilgili girisimler hep nakis tesebbus olarak kaldi yani tasarilar yasalasmadi girisimler basariya ulasmadi. bu akp iktidarinin bu alandaki politikalarinin iflasi midir yoksa akp sadece bu konularin tartismasini yapmak belli kesimlere ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-12-29,2005,Nurettin Sözen,1,0,0.5,positive,positive,,,,,,positive,False
cand_13165,,,degisiklik onergesi hazirlaniyor ondan sonra okunuyor komisyona soruluyor komisyon olumlu goruslerle takdire birakiyor. hukumet uygun buluyoruz. diyor ve parlamentodaki milletvekili arkadaslarimiza donuluyor onergeyi kabul edenler... etmeyenler...,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-06-02,2007,Mehmet Nuri Saygun,1,0,0.5,positive,positive,,,,,,positive,False
cand_01762,,,minda da yasamin diger alanlarinda da kadinlarin esitligini saglamak siyasal temsilde var olmalarini saglamaktan gecer. hukumet kendi secim bildirgelerinde verdigi sozleri tutmalidir. hukumet degisimin geregini yapmalidir. hukumet bugun parlamento,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-05-07,2004,Güldal Okuducu,2,0,0.6667,positive,positive,,,,,,positive,False
cand_03999,,,ni tarafindan yayimlanmis ve kanun yururluge girmistir. gecmiste bunun cok guzel bir ornegi var ve o kanun gorusulurken cumhuriyet halk partisi grubu adina da sayin mehmet kartal konusmus ve bu kanunu desteklediklerini ifade ederek burada olumlu oy kullanarak nit,Doğru Yol Partisi,Cumhuriyet Halk Partisi,2005-03-15,2005,Ümmet Kandoğan,2,0,0.6667,positive,positive,,,,,,positive,False
cand_05834,,,eki en onemli maliye politikasi araci butcedir. butceyle yaklasik olarak gayri safi milli hasilanin yuzde 38 ini 40 ini hukumet alir onu yeniden ekonomiye verir. boylece bu islemle ekonomi uzerinde cok onemli etkilerde bulunur. yine butceler hukum,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-10-25,2005,Akif Hamzaçebi,2,0,0.6667,positive,positive,,,,,,positive,False
cand_01710,,,rkadaslarimin her tur fedakarligi gosterecegine inaniyor arkadaslarima tekrar tesekkur ediyorum. bu kanun tasarisi bize adalet ve kalkinma partisi grubu tarafindan bugun ogleden sonra gorusulmek uzere bildirildiginden grubumuzca yeterli katilimi gosteremedik ama cok,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-04-20,2004,Tacidar Seyhan,1,0,0.5,positive,positive,,,,,,positive,False
cand_12978,,,lmiyor tabii millet bunlari bilmiyor bunlari bilecek. cumhurbaskaninin bu gonderme tezkeresine asla katilmiyoruz. bizim anavatan partisi olarak gorusumuz gayet acik ve net. biz cumhurbaskanini halk secsin istiyoruz demokrasiyse tam demokrasi diyoruz. yurut,Adalet ve Kalkınma Partisi,Anavatan Partisi,2007-05-28,2007,Süleyman Sarıbaş,1,0,0.5,positive,positive,,,,,,positive,False
cand_12332,,,al sag partilerde gorunen daginiklik oradaki arkadaslarimizin da milli gorus cizgisindeki arkadaslara destek vermesiyle akp yi olusturdu.,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-05-04,2007,Ali Arslan,1,0,0.5,positive,positive,,,,,,positive,False
cand_01164,,, da turkiye cumhuriyeti parlamentosunun bir insanlik odevi oldugunu dusunmekteyim. bu dusuncelerden hareketle ozellikle akp grubunu bu kanun teklifimizi desteklemeye davet ediyorum. bunu bir insanlik odevi olarak sayiyorum. bu odevi yerine get,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-01-27,2004,Enver Öktem,1,0,0.5,positive,positive,,,,,,positive,False
cand_02270,,,u hukumet doneminde de 11 haziran 2003 ve 12 kasim 2003 tarihli resmi gazetelerde yayimlanan desteginiz suregidiyor. bu hukumet doneminde de yerel gundem 21... yerel gundem 21 de cok basarili olmustur gecmis pilot uygulamalarinda hatta 1999 da gal,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-07-01,2004,Osman Coşkunoğlu,1,0,0.5,positive,positive,,,,,,positive,False
cand_04173,,,eken ciftciler icin de soz konusudur. dolayisiyla bundan sonra belki de bu meclisin onune bu tur bir kanun teklifi veya hukumet tarafindan tasari getirilecektir. ben yine de sayin bakanin o gorusu belirtmesine ve simdi de katilmiyorum demesine rag,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-03-23,2005,Mehmet Vedat Melik,1,0,0.5,positive,positive,,,,,,positive,False
cand_14390,,,rkadaslarim motorlu tasitlar gelismisligin simgesidir dedim bunlar teknolojinin insanliga sundugu en onemli araclardir. hukumet goreve basladigindan bugune kadar akaryakita yaptigi sayisini unuttugumuz zamlarla -bu vergiyi de ekleyerek- milletimiz,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-04-01,2003,Nezir Büyükcengiz,1,0,0.5,positive,positive,,,,,,positive,False
cand_11476,,,dunyada kullanilan bir dil yapmaya calismakla gerceklesmistir. bunun tersi hicbir zaman ve hicbir ulkede gorulmemistir. anavatan partisi olarak bir arastirma komisyonunun kurulmasinin cok onemli olduguna katilmaktayiz ancak cikacak sonuclarin komisyondan c,Adalet ve Kalkınma Partisi,Anavatan Partisi,2007-02-13,2007,REYHAN BALANDI,2,0,0.6667,positive,positive,,,,,,positive,False
cand_04577,,,rkadasi baskanvekili yapip oradan da futbol federasyonu baskani yapariz... degerli arkadaslar 3 kasim 2002 secimlerinde akp cok onemli bir sayiyla iktidara geldi. bu halk sizi iktidar yaparken yakininiza esinize dostunuza mevki makam yeri acma,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-04-28,2005,Berhan Şimşek,1,0,0.5,positive,positive,,,,,,positive,False
cand_14814,,,i olmadigini hekim olan her kisiye ogretmislerdi. simdi bunun bir tiksindirici hastalik... ben bunu kabul edemiyorum ve hukumet katilmasa da komisyon takdire biraksa da lutfen vicdaniniza dayanarak 25 inci maddenin fikrasinin oradaki bir cumlenin ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-05-01,2003,Haluk Koç,1,0,0.5,positive,positive,,,,,,positive,False
cand_01801,,,l ederseniz son secimlerde alinan oylari kabul ederseniz ak partiye oy vermis yuzde 42 insan bu tasarinin arkasindadir. chp liler kenarda dursun simdilik mhp bu tasarinin arkasindadir bu tasariyi destekliyor...,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2004-05-12,2004,Hüseyin Çelik,1,0,0.5,positive,positive,,,,,,positive,False
cand_01941,,,metimizin getirmis oldugu degisiklik tasarisinin maddelerini genel olarak destekliyoruz. bir an once cikmasi icin sayin hukumet caba sarf ediyor. dogrusunu isterseniz ne kadar hizli hareket ederlerse etsinler getirilen bu degisiklik maddeleriyle m,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-05-25,2004,Fikret Ünlü,1,0,0.5,positive,positive,,,,,,positive,False
cand_09508,,,tisi olarak destekliyoruz. ben zamaninizi fazla almayacagim. sunu soylemek istiyorum yargida birligi gordugum kadariyla cumhuriyet halk partisi de savunuyor adalet ve kalkinma partisinin programinda da yargida birlik esasi var. biz de dusunce olarak anavatan part,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2006-06-28,2006,Süleyman Sarıbaş,2,0,0.6667,positive,positive,,,,,,positive,False
cand_13303,,,i 61 hadep 4 mhp 53 toplam 337 belediye. ikinci kararnamede anap 32 bagimsizlar 2 cumhuriyet halk partisi 14 dp 1 dsp 5 dogru yol partisi 31 fazilet partisi 42 mhp 4 toplam 131. tutanaklara gecsin diye bunlari okuyorum. yine ucuncu kararnamede anap 51 bagim,Adalet ve Kalkınma Partisi,Doğru Yol Partisi,2002-12-01,2002,Zeki Ergezen,1,0,0.5,positive,positive,,,,,,positive,False
cand_03355,,,ilimdeki 5 puanlik indirimin yarattigi bir vergi geliri kaybi vardir yani o gelir grubundan 5 puanlik indirim nedeniyle hukumet daha az vergi almayi hedeflemektedir. belki bunun gerekcelerini hukumetimiz aciklayacaktir soyleyecektir yatirimciyi ve,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-12-29,2004,Akif Hamzaçebi,1,0,0.5,positive,positive,,,,,,positive,False
cand_11712,,,sehir belediyesi ama uc donemdir sizin ayni dusunceniz dogrultusunda yani ayni siyaset daha once refah fazilet ve bugun akp yani hicbir farkiniz yok ayni siyasal dusuncenin devami ve hatta bizzat bugun dahil olmak uzere istanbul buyuksehir bas,Anavatan Partisi,Adalet ve Kalkınma Partisi,2007-03-06,2007,Hüseyin Güler,1,0,0.5,positive,positive,,,,,,positive,False
cand_11705,,,sekkur ederim sayin baskan. sayin bakana su hususlari sormak istiyorum. simdi sayin bakanim getirilen teklif de elbette hukumet tarafindan desteklenen bir teklif fakat daha sonra verilen su anda okunacak olan onergede ise grup baskani tarafindan i,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-03-06,2007,Feridun Ayvazoğlu,1,0,0.5,positive,positive,,,,,,positive,False
cand_09855,,,z. bu sans sizin elinizde su anda kamuoyu bu halk size bu firsati verdi iktidar olarak cunku meclisin iradesi tamamiyla akp grubunun altinda. olaganustu cagirdiniz iste katilima bakiyoruz 100 e yakin milletvekilimiz yok hicbir katki yok. sadec,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-09-27,2006,Hüseyin Güler,1,0,0.5,positive,positive,,,,,,positive,False
cand_12555,,,madan komisyon calismalarini bilmeden oradaki tartismalara katilmadan parlamentonun gunluk yasamini kulisini iliskileri iktidar-muhalefet iliskilerini yasamadan o havayi teneffus etmeden basbakan oldugu vakit birisi eski aliskanliklarini surdurmek,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-05-15,2007,Kemal Anadol,1,0,0.5,positive,positive,,,,,,positive,False
cand_14898,,,bir brosur cikarmisti -belki eski milletvekilleri bilir- adina mezarda emeklilik demisti. sonradan o siyasi parti geldi iktidar oldu o brosuru unuttu mezarda emeklilik dedigini unuttu kendisi o yasayi savundu ama bu millet onun koluna o yasayi ver,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-05-01,2003,Bayram Meral,1,0,0.5,positive,positive,,,,,,positive,False
cand_14186,,,denmemis bazilarinda hic odenmemis olan dogrudan gelir destekleri ki burada benim ilim dahildir tek ildir o sayin bakan hukumet adina daha once soz vermisti insallah yapacak. simdi peki bu butceyle -2 katrilyon 400 trilyon lira para konulmus yuzde,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-03-27,2003,Cemal Kaya,1,0,0.5,positive,positive,,,,,,positive,False
cand_08320,,,nacagiz. yine yargi bagimsizligina yonelik hukumet programinda belirtildigi gibi anayasa degisikligi yasa degisikligine hukumet gidecek olursa cumhuriyet halk partisi olarak buna da destek verecegiz. bu dusuncelerle saygilarimi sunuyorum.,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-04-05,2006,Muharrem Kılıç,2,0,0.6667,positive,positive,,,,,,positive,False
cand_12472,,, soz soylemek niyetinde degilim ama bu degerli bakan ayni zamanda simdi cumhuriyet halk partisinin degerli lideri sayin deniz baykal. bizim de halef-selef olmaktan mutluluk duydugumuz cok degerli cok onemli katkilari bulunan bir sayin bakan ve o gunler,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2007-05-08,2007,Hilmi Güler,1,0,0.5,positive,positive,,,,,,positive,False
cand_02424,,, divana gonderin aklanayim demistir ve sozlu savunma talebini geri cevirmistir. kamuoyunda mahkum olduguna inanan sayin mesut yilmaz in yuce divana gonderilme talebi bizim tahkikat surecimize ve yuce divana gonderilmesi karari almamiza asla etki etmemi,Adalet ve Kalkınma Partisi,Anavatan Partisi,2004-07-13,2004,Ramazan Can,1,0,0.5,positive,positive,,,,,,positive,False
cand_07649,,, cikan arkadaslardan bir kismi halkin gundemi ile meclisin gundemi bir olmalidir dedi. hakikaten buna katiliyorum fakat hukumet partisinden bu kursuye cikan ve bu durumlari elestiren -kendisini cok sever sayarim- degerli amasya milletvekilimiz ham,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-02-21,2006,İbrahim Özdoğan,1,0,0.5,positive,positive,,,,,,positive,False
cand_02394,,,ki burada da irade sinirli maalesef demokrasimizin cocukluk hastaligini yasiyoruz. biz mesela kisa bir sure once sizden iktidar kanadindan gelen olumlu dort oneriyi degisiklik onerisini destekledik yasalasmasini da sagladik ama biliyoruz ki bu bir,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-07-09,2004,Ali Dinçer,2,0,0.6667,positive,positive,,,,,,positive,False
cand_06293,,,r mutalaalar gelisiyor ancak bakildigi vakit meselenin lehinde olumlu olarak halka ne verecegine dair bu butcenin henuz hukumet canibinden hicbir sey duymadik. insallah sayin basbakanin konusmasinda milletimizin beklediklerine cevap verici sozleri,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,2005-12-14,2005,Mehmet Ağar,1,0,0.5,positive,positive,,,,,,positive,False
cand_10013,,, sizin hukumetinizin en onemli uygulamalarindan birisi degil mi suc ceteleri toplumun mesru guclerinin dolduramadiklari iktidar alanlarini doldurur. degerli arkadaslarim bugun bu uygulama veya pratikte gordugumuz bu doldurma islemi hangi duzeydedi,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-10-11,2006,Ali Kemal Kumkumoğlu,1,0,0.5,positive,positive,,,,,,positive,False
cand_05103,,,yiz sorunun esasi iste bu degerli arkadaslarim. bakin muhalefeti ve halki korumak amaciyla getirilen bir kurumun siyasi iktidar tarafindan sayisal cogunluk araciligiyla adi nitelikteki yuz kizartici suclar icin koruma zirhi olarak kullanildigini k,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-06-09,2005,Atilla Kart,2,1,0.25,positive,positive,,,,,,positive,False
cand_00393,,,uk duyarlilik icerisinde bulundugunu dusunuyorum. her seyden once dokunulmazliklarin sinirlandirilmasiyla ilgili olarak chp milletvekillerince bir arastirma onergesi verilmistir. bu onergeyi iktidar partisi olan ak parti milletvekilleri destek,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2003-11-04,2003,Abdüllatif Şener,1,0,0.5,positive,positive,,,,,,positive,False
cand_03072,,,ullah gul e yuce meclisimize bakanlarimiza grubumuza siz degerli milletvekillerimize ve bu konuda destegini esirgemeyen cumhuriyet halk partisi ve onun degerli genel baskani deniz baykal a grup yonetimlerine chp milletvekillerine destek olan diger siyasi partiler,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2004-12-20,2004,Alaattin Büyükkaya,1,0,0.5,positive,positive,,,,,,positive,False
cand_13804,,,rinda isverenlerin basvurduklari butun bu yontemleri yasa haline getirmeye calismaktadir. ayni zamanda bu tasari 57 nci hukumet doneminde cikarilan ve 15 mart 2003 te yururluge girecek olan is guvencesi yasasina bir alternatif olarak isveren kesim,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-03-01,2003,Muharrem Kılıç,1,0,0.5,positive,positive,,,,,,positive,False
cand_14554,,,sek verimlilik saglayacaktir. iki bakanligin birlestirilmesi konusundaki bu yasa tasarisina destek vereceginizi umarken cumhuriyet halk partisi sozcusu degerli arkadasimin belirttigi bir iki seye cevap vermek istiyorum. dinlemiyorlar cevap vermeyecekler dedi biz ,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2003-04-01,2003,Nusret Bayraktar,1,0,0.5,positive,positive,,,,,,positive,False
cand_10009,,,ancindayim. bu teklif e yine basta adalet ve kalkinma partisi grubunun getirdigi bu teklif e cumhuriyet halk partisinin anavatan partisi grubunun bagimsizlarin destek vermesinden dolayi tesekkur ediyorum. her seyden onemlisi kulislerde biraz buruk buruk ko,Adalet ve Kalkınma Partisi,Anavatan Partisi,2006-10-10,2006,Ayhan Sefer Üstün,3,0,0.75,positive,positive,,,,,,positive,False
cand_04824,,,sevk edilen tasari konusunda cumhuriyet halk partisi grubuyla da gorus birligine varildiktan sonra tasarinin komisyonda iktidar partisinin cogunluk oylarina dayanilarak en onemli uc maddesinin degistirilmesinin esnaf ve sanatkara bir faydasi olmad,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-05-17,2005,İlyas Sezai Önder,1,0,0.5,positive,positive,,,,,,positive,False
cand_03250,,,tce diger butcelerden cok farkli ve cok onemlidir cunku turkiye de ortalama iktidar donemi yaklasik dort yildir su anda hukumet iki yilini idrak etmis ucuncu yilini da -belgelerle rakamlarla- bu butceyle acikca ortaya koymustur onun icin cok oneml,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-12-26,2004,Cevdet Selvi,1,0,0.5,positive,positive,,,,,,positive,False
cand_01253,,,urkiye ve yunanistan in ayni zamanda uye olmadiklari bir milletlerarasi kurulusa uye olamayacagi ilkesinden caydi hangi hukumet bundan geri adim atti baslangicta sizin hukumet dahil butun hukumetler bu gorusu savundu. simdi bundan cayiyorsunuz nic,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-02-17,2004,Onur Öymen,1,0,0.5,positive,positive,,,,,,positive,False
cand_01017,,,rilmesidir. faizlerin toplam harcama icindeki oranlariysa 1976 yilinda yuzde 2 6 dan 2004 te yuzde 41 1 e yukselmistir. iktidar yatirimlara ideolojik olarak yaklasmaktan en kisa surede vazgecmelidir. yagmur duasina cikmis insanlar gibi ozel sektor,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-12-23,2003,Birgen Keleş,1,0,0.5,positive,positive,,,,,,positive,False
cand_15430,,,degerli arkadaslarim gelmek istedigim nokta sudur burada biz ne yaptiysak ak parti olarak yaptik biz sudur biz sudur muhalefet .. simdi burada sizi kaderinizle bas basa birakiriz. bu meclisin onemli bir,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-07-01,2003,Mustafa Özyürek,1,0,0.5,positive,positive,,,,,,positive,False
cand_15320,,,n secimden once topluma yasama dokunulmazliginin sinirlanmasi taahhudunde bulunan iki parti cumhuriyet halk partisi ile adalet ve kalkinma partisi meclise girebilmistir. yuce meclisin ve milletvekillerinin sayginliginin korunmasi temiz toplum ozlemine dayali degerle,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-06-01,2003,Mehmet Ziya Yergök,1,0,0.5,positive,positive,,,,,,positive,False
cand_01857,,,asacagim. konusmama baslarken hepinizi saygilarimla selamliyorum. degerli arkadaslar yine konusmama baslarken ozellikle akp grup yoneticilerinden bir dilegim olacak. gordugunuz gibi bu saatte yapilan calismalarda bazi arkadaslarimiz uyumakta b,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-05-12,2004,Nurettin Sözen,1,0,0.5,positive,positive,,,,,,positive,False
cand_05244,,,oruz. biz imf yi kucagimizda bulduk... evet dogrudur bunlar ama biz cozum bulmak zorundayiz. adalet ve kalkinma partisi iktidar iktidar gibi davranmak cumhuriyet halk partisi muhalefet muhalefet gibi davranmak ve iktidari asagiya cekerken kendini ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-06-16,2005,Mehmet Yıldırım,1,0,0.5,positive,positive,,,,,,positive,False
cand_09843,,,isyonunun doneminde ilk defa tartismaya acildi daha sonra bu uluslararasi sozlesme kabul edildi. ecevit hukumeti 57 nci hukumet doneminde yasar okuyan in calisma bakanliginda is guvencesi yasasi cikarildi. siz cikarilan yasayi budadiniz. dalini bu,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-09-27,2006,İzzet Çetin,1,0,0.5,positive,positive,,,,,,positive,False
cand_10276,,,mkun oldugu kadar polemik yaratmamak seyindeyiz cunku konu onemli. belki cocuklarinin yuzune utanmadan bakmak isteyecek iktidar milletvekilleri bu yasa ya hayir vereceklerdir vicdani kabul etmeyecektir. simdi yasa uzerinde rahat konusulamadigi ici,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-11-02,2006,Orhan Eraslan,1,0,0.5,positive,positive,,,,,,positive,False
cand_04090,,,herhangi bir dusunce tartisma komisyonda oldu mu diye sorarsaniz oldu ve bircok arkadasimiz -bu arkadaslarimizin icinde akp li arkadaslarimiz da var- bu tartismaya katildilar ve bu ilac ucretlerinin yuzde 20 sinin alinmamasi icin gayret goster,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-03-16,2005,Halil Akyüz,1,0,0.5,positive,positive,,,,,,positive,False
